no,gender,age,height,weight,bmi,season,ta,hr,pmv
31,0,28,169.7,49.2,17.1,summer,29.7,67.4,1.99
31,0,28,169.7,49.2,17.1,winter,18.4,12.3,-1.18
31,0,28,169.7,49.2,17.1,summer,20.0,62.1,-1.38
31,0,28,169.7,49.2,17.1,winter,25.3,20.3,0.63
31,0,28,169.7,49.2,17.1,summer,22.4,76.9,-0.44
31,0,28,169.7,49.2,17.1,winter,22.7,16.5,-0.06
31,0,28,169.7,49.2,17.1,summer,28.9,71.1,1.75
31,0,28,169.7,49.2,17.1,winter,20.9,27.2,-0.45
31,0,28,169.7,49.2,17.1,summer,25.9,75.7,0.74
31,0,28,169.7,49.2,17.1,winter,19.2,11.1,-0.97
31,0,28,169.7,49.2,17.1,summer,26.6,64.9,0.89
31,0,28,169.7,49.2,17.1,winter,21.9,21.8,-0.23
31,0,28,169.7,49.2,17.1,summer,24.4,71.6,0.2
31,0,28,169.7,49.2,17.1,winter,24.1,25.9,0.36
31,0,28,169.7,49.2,17.1,summer,19.8,60.5,-1.45
31,0,28,169.7,49.2,17.1,winter,28.1,20.9,1.36
31,0,28,169.7,49.2,17.1,summer,20.9,76.6,-0.98
31,0,28,169.7,49.2,17.1,winter,23.5,11.2,0.1
31,0,28,169.7,49.2,17.1,summer,22.2,73.3,-0.54
31,0,28,169.7,49.2,17.1,winter,22.2,25.9,-0.13
31,0,28,169.7,49.2,17.1,summer,19.9,79.7,-1.31
31,0,28,169.7,49.2,17.1,winter,22.8,25.5,0.02
31,0,28,169.7,49.2,17.1,summer,29.0,75.6,1.83
31,0,28,169.7,49.2,17.1,winter,29.9,18.4,1.81
31,0,28,169.7,49.2,17.1,summer,18.9,61.2,-1.76
31,0,28,169.7,49.2,17.1,winter,21.4,15.9,-0.39
31,0,28,169.7,49.2,17.1,summer,20.9,71.3,-1.01
31,0,28,169.7,49.2,17.1,winter,25.8,15.0,0.72
31,0,28,169.7,49.2,17.1,summer,21.9,70.8,-0.66
31,0,28,169.7,49.2,17.1,winter,21.7,27.6,-0.25
31,0,28,169.7,49.2,17.1,summer,20.6,62.4,-1.16
31,0,28,169.7,49.2,17.1,winter,28.5,29.6,1.55
31,0,28,169.7,49.2,17.1,summer,18.6,64.3,-1.85
31,0,28,169.7,49.2,17.1,winter,20.9,16.2,-0.52
31,0,28,169.7,49.2,17.1,summer,24.6,72.7,0.28
31,0,28,169.7,49.2,17.1,winter,28.3,11.2,1.33
31,0,28,169.7,49.2,17.1,summer,29.2,68.9,1.83
31,0,28,169.7,49.2,17.1,winter,25.1,18.3,0.56
31,0,28,169.7,49.2,17.1,summer,22.5,71.9,-0.44
31,0,28,169.7,49.2,17.1,winter,21.5,27.4,-0.3
31,0,28,169.7,49.2,17.1,summer,23.1,79.4,-0.18
31,0,28,169.7,49.2,17.1,winter,29.9,20.5,1.83
31,0,28,169.7,49.2,17.1,summer,29.9,79.4,2.19
31,0,28,169.7,49.2,17.1,winter,18.9,14.9,-1.03
31,0,28,169.7,49.2,17.1,summer,20.2,67.5,-1.27
31,0,28,169.7,49.2,17.1,winter,19.5,18.0,-0.86
31,0,28,169.7,49.2,17.1,summer,25.7,78.9,0.7
31,0,28,169.7,49.2,17.1,winter,20.5,30.4,-0.53
31,0,28,169.7,49.2,17.1,summer,19.6,68.0,-1.48
31,0,28,169.7,49.2,17.1,winter,23.1,18.3,0.05
31,0,28,169.7,49.2,17.1,summer,21.4,70.1,-0.84
31,0,28,169.7,49.2,17.1,winter,28.4,11.4,1.35
31,0,28,169.7,49.2,17.1,summer,28.9,79.8,1.83
31,0,28,169.7,49.2,17.1,winter,29.4,12.1,1.62
31,0,28,169.7,49.2,17.1,summer,29.9,65.4,2.04
31,0,28,169.7,49.2,17.1,winter,18.1,17.6,-1.23
31,0,28,169.7,49.2,17.1,summer,22.9,71.6,-0.3
31,0,28,169.7,49.2,17.1,winter,29.5,13.3,1.66
31,0,28,169.7,49.2,17.1,summer,29.7,64.0,1.96
31,0,28,169.7,49.2,17.1,winter,29.4,24.3,1.74
31,0,28,169.7,49.2,17.1,summer,19.3,80.9,-1.52
31,0,28,169.7,49.2,17.1,winter,21.3,21.7,-0.38
31,0,28,169.7,49.2,17.1,summer,19.5,70.0,-1.51
31,0,28,169.7,49.2,17.1,winter,28.7,21.8,1.53
31,0,28,169.7,49.2,17.1,summer,23.7,67.7,-0.06
31,0,28,169.7,49.2,17.1,winter,29.8,21.9,1.82
31,0,28,169.7,49.2,17.1,summer,21.3,69.2,-0.88
31,0,28,169.7,49.2,17.1,winter,22.8,15.3,-0.05
31,0,28,169.7,49.2,17.1,summer,22.0,70.4,-0.62
31,0,28,169.7,49.2,17.1,winter,21.2,21.0,-0.41
31,0,28,169.7,49.2,17.1,summer,19.8,67.3,-1.42
31,0,28,169.7,49.2,17.1,winter,21.2,28.6,-0.37
31,0,28,169.7,49.2,17.1,summer,19.3,60.5,-1.63
31,0,28,169.7,49.2,17.1,winter,25.8,23.3,0.78
31,0,28,169.7,49.2,17.1,summer,18.6,76.0,-1.79
31,0,28,169.7,49.2,17.1,winter,18.6,25.8,-1.06
31,0,28,169.7,49.2,17.1,summer,29.8,68.7,2.04
31,0,28,169.7,49.2,17.1,winter,28.3,19.3,1.4
31,0,28,169.7,49.2,17.1,summer,21.2,78.9,-0.85
31,0,28,169.7,49.2,17.1,winter,21.9,24.9,-0.21
31,0,28,169.7,49.2,17.1,summer,21.6,68.3,-0.78
31,0,28,169.7,49.2,17.1,winter,20.9,26.4,-0.46
31,0,28,169.7,49.2,17.1,summer,19.5,71.7,-1.5
31,0,28,169.7,49.2,17.1,winter,23.7,17.4,0.2
31,0,28,169.7,49.2,17.1,summer,23.1,75.1,-0.21
31,0,28,169.7,49.2,17.1,winter,27.2,13.9,1.07
31,0,28,169.7,49.2,17.1,summer,27.5,61.1,1.17
31,0,28,169.7,49.2,17.1,winter,30.0,18.7,1.84
31,0,28,169.7,49.2,17.1,summer,26.6,75.9,0.99
31,0,28,169.7,49.2,17.1,winter,24.3,25.9,0.41
31,0,28,169.7,49.2,17.1,summer,28.2,60.1,1.4
31,0,28,169.7,49.2,17.1,winter,24.6,30.0,0.52
31,0,28,169.7,49.2,17.1,summer,28.2,76.2,1.55
31,0,28,169.7,49.2,17.1,winter,27.8,10.4,1.19
31,0,28,169.7,49.2,17.1,summer,20.7,63.5,-1.12
31,0,28,169.7,49.2,17.1,winter,22.0,18.9,-0.22
31,0,28,169.7,49.2,17.1,summer,27.7,63.8,1.26
31,0,28,169.7,49.2,17.1,winter,18.1,15.5,-1.24
32,1,28,172.11,74.0,24.98,summer,23.6,65.1,-0.12
32,1,28,172.11,74.0,24.98,winter,20.5,20.6,-0.59
32,1,28,172.11,74.0,24.98,summer,29.8,67.4,2.03
32,1,28,172.11,74.0,24.98,winter,27.4,22.2,1.19
32,1,28,172.11,74.0,24.98,summer,28.6,64.2,1.58
32,1,28,172.11,74.0,24.98,winter,25.7,21.8,0.74
32,1,28,172.11,74.0,24.98,summer,26.2,79.2,0.88
32,1,28,172.11,74.0,24.98,winter,23.0,27.3,0.09
32,1,28,172.11,74.0,24.98,summer,26.1,75.0,0.81
32,1,28,172.11,74.0,24.98,winter,29.9,29.4,1.92
32,1,28,172.11,74.0,24.98,summer,26.8,76.0,1.06
32,1,28,172.11,74.0,24.98,winter,28.7,28.3,1.59
32,1,28,172.11,74.0,24.98,summer,20.8,63.6,-1.09
32,1,28,172.11,74.0,24.98,winter,22.3,11.3,-0.2
32,1,28,172.11,74.0,24.98,summer,24.4,71.4,0.2
32,1,28,172.11,74.0,24.98,winter,29.7,10.5,1.68
32,1,28,172.11,74.0,24.98,summer,23.1,71.3,-0.24
32,1,28,172.11,74.0,24.98,winter,20.1,15.6,-0.72
32,1,28,172.11,74.0,24.98,summer,20.7,73.2,-1.07
32,1,28,172.11,74.0,24.98,winter,23.6,24.0,0.22
32,1,28,172.11,74.0,24.98,summer,22.2,79.2,-0.5
32,1,28,172.11,74.0,24.98,winter,26.4,13.8,0.86
32,1,28,172.11,74.0,24.98,summer,25.5,66.2,0.53
32,1,28,172.11,74.0,24.98,winter,18.3,22.0,-1.15
32,1,28,172.11,74.0,24.98,summer,19.2,70.0,-1.61
32,1,28,172.11,74.0,24.98,winter,27.3,11.1,1.07
32,1,28,172.11,74.0,24.98,summer,26.3,71.6,0.85
32,1,28,172.11,74.0,24.98,winter,21.0,26.6,-0.43
32,1,28,172.11,74.0,24.98,summer,24.7,61.4,0.22
32,1,28,172.11,74.0,24.98,winter,25.4,24.9,0.69
32,1,28,172.11,74.0,24.98,summer,19.2,75.8,-1.58
32,1,28,172.11,74.0,24.98,winter,26.1,10.2,0.75
32,1,28,172.11,74.0,24.98,summer,29.0,68.6,1.76
32,1,28,172.11,74.0,24.98,winter,20.6,30.0,-0.51
32,1,28,172.11,74.0,24.98,summer,25.1,70.2,0.43
32,1,28,172.11,74.0,24.98,winter,29.1,27.4,1.69
32,1,28,172.11,74.0,24.98,summer,20.1,61.2,-1.35
32,1,28,172.11,74.0,24.98,winter,24.2,16.2,0.32
32,1,28,172.11,74.0,24.98,summer,29.4,80.5,2.02
32,1,28,172.11,74.0,24.98,winter,19.5,16.9,-0.86
32,1,28,172.11,74.0,24.98,summer,26.5,73.2,0.93
32,1,28,172.11,74.0,24.98,winter,27.9,13.6,1.24
32,1,28,172.11,74.0,24.98,summer,24.7,62.2,0.23
32,1,28,172.11,74.0,24.98,winter,25.6,13.6,0.65
32,1,28,172.11,74.0,24.98,summer,24.2,67.2,0.1
32,1,28,172.11,74.0,24.98,winter,28.7,10.7,1.42
32,1,28,172.11,74.0,24.98,summer,26.0,72.7,0.75
32,1,28,172.11,74.0,24.98,winter,18.2,21.1,-1.18
32,1,28,172.11,74.0,24.98,summer,29.7,62.7,1.95
32,1,28,172.11,74.0,24.98,winter,27.3,12.7,1.08
32,1,28,172.11,74.0,24.98,summer,29.2,77.6,1.92
32,1,28,172.11,74.0,24.98,winter,20.6,10.2,-0.63
32,1,28,172.11,74.0,24.98,summer,24.6,76.0,0.3
32,1,28,172.11,74.0,24.98,winter,27.0,18.7,1.06
32,1,28,172.11,74.0,24.98,summer,23.2,65.6,-0.25
32,1,28,172.11,74.0,24.98,winter,25.2,22.1,0.62
32,1,28,172.11,74.0,24.98,summer,22.1,74.6,-0.56
32,1,28,172.11,74.0,24.98,winter,18.3,22.0,-1.15
32,1,28,172.11,74.0,24.98,summer,22.6,67.0,-0.44
32,1,28,172.11,74.0,24.98,winter,19.6,21.0,-0.82
32,1,28,172.11,74.0,24.98,summer,25.0,66.8,0.37
32,1,28,172.11,74.0,24.98,winter,18.4,15.4,-1.16
32,1,28,172.11,74.0,24.98,summer,28.1,79.6,1.54
32,1,28,172.11,74.0,24.98,winter,22.1,10.2,-0.25
32,1,28,172.11,74.0,24.98,summer,21.6,65.7,-0.79
32,1,28,172.11,74.0,24.98,winter,25.7,18.1,0.71
32,1,28,172.11,74.0,24.98,summer,25.2,73.9,0.49
32,1,28,172.11,74.0,24.98,winter,27.8,12.2,1.21
32,1,28,172.11,74.0,24.98,summer,27.8,65.1,1.31
32,1,28,172.11,74.0,24.98,winter,24.7,17.5,0.45
32,1,28,172.11,74.0,24.98,summer,19.7,78.0,-1.39
32,1,28,172.11,74.0,24.98,winter,22.1,10.4,-0.25
32,1,28,172.11,74.0,24.98,summer,23.8,74.9,0.02
32,1,28,172.11,74.0,24.98,winter,18.7,20.5,-1.06
32,1,28,172.11,74.0,24.98,summer,22.4,71.7,-0.47
32,1,28,172.11,74.0,24.98,winter,26.4,17.2,0.89
32,1,28,172.11,74.0,24.98,summer,20.0,77.2,-1.29
32,1,28,172.11,74.0,24.98,winter,19.3,28.1,-0.86
32,1,28,172.11,74.0,24.98,summer,26.3,75.4,0.88
32,1,28,172.11,74.0,24.98,winter,26.3,10.3,0.81
32,1,28,172.11,74.0,24.98,summer,21.6,60.3,-0.83
32,1,28,172.11,74.0,24.98,winter,21.2,29.6,-0.36
32,1,28,172.11,74.0,24.98,summer,21.8,79.4,-0.64
32,1,28,172.11,74.0,24.98,winter,21.5,13.1,-0.39
32,1,28,172.11,74.0,24.98,summer,26.0,78.4,0.8
32,1,28,172.11,74.0,24.98,winter,25.9,20.9,0.79
32,1,28,172.11,74.0,24.98,summer,19.8,72.4,-1.39
32,1,28,172.11,74.0,24.98,winter,19.2,22.7,-0.91
32,1,28,172.11,74.0,24.98,summer,25.9,80.5,0.78
32,1,28,172.11,74.0,24.98,winter,19.9,26.0,-0.71
32,1,28,172.11,74.0,24.98,summer,19.1,74.3,-1.62
32,1,28,172.11,74.0,24.98,winter,20.5,16.8,-0.61
32,1,28,172.11,74.0,24.98,summer,29.9,78.3,2.17
32,1,28,172.11,74.0,24.98,winter,26.3,28.3,0.95
32,1,28,172.11,74.0,24.98,summer,25.8,61.7,0.6
32,1,28,172.11,74.0,24.98,winter,18.1,23.3,-1.2
32,1,28,172.11,74.0,24.98,summer,28.7,80.6,1.77
32,1,28,172.11,74.0,24.98,winter,22.0,29.2,-0.16
32,1,28,172.11,74.0,24.98,summer,29.7,75.7,2.08
32,1,28,172.11,74.0,24.98,winter,24.5,28.3,0.48
33,0,27,151.0,49.5,21.73,summer,24.3,70.9,0.16
33,0,27,151.0,49.5,21.73,winter,29.6,23.9,1.79
33,0,27,151.0,49.5,21.73,summer,24.3,79.0,0.22
33,0,27,151.0,49.5,21.73,winter,18.2,22.0,-1.18
33,0,27,151.0,49.5,21.73,summer,21.5,63.5,-0.84
33,0,27,151.0,49.5,21.73,winter,24.5,18.6,0.41
33,0,27,151.0,49.5,21.73,summer,20.9,77.7,-0.97
33,0,27,151.0,49.5,21.73,winter,19.7,21.3,-0.79
33,0,27,151.0,49.5,21.73,summer,20.6,66.9,-1.14
33,0,27,151.0,49.5,21.73,winter,28.8,11.7,1.46
33,0,27,151.0,49.5,21.73,summer,18.5,77.5,-1.82
33,0,27,151.0,49.5,21.73,winter,29.0,14.4,1.54
33,0,27,151.0,49.5,21.73,summer,18.9,70.3,-1.72
33,0,27,151.0,49.5,21.73,winter,19.2,15.8,-0.95
33,0,27,151.0,49.5,21.73,summer,29.4,76.7,1.98
33,0,27,151.0,49.5,21.73,winter,29.8,17.4,1.78
33,0,27,151.0,49.5,21.73,summer,18.1,77.0,-1.96
33,0,27,151.0,49.5,21.73,winter,27.2,23.1,1.15
33,0,27,151.0,49.5,21.73,summer,22.6,73.7,-0.39
33,0,27,151.0,49.5,21.73,winter,23.7,18.2,0.2
33,0,27,151.0,49.5,21.73,summer,19.5,65.9,-1.53
33,0,27,151.0,49.5,21.73,winter,28.1,20.9,1.36
33,0,27,151.0,49.5,21.73,summer,24.0,67.8,0.04
33,0,27,151.0,49.5,21.73,winter,19.5,19.1,-0.85
33,0,27,151.0,49.5,21.73,summer,29.5,74.3,1.99
33,0,27,151.0,49.5,21.73,winter,19.6,23.0,-0.8
33,0,27,151.0,49.5,21.73,summer,27.9,77.3,1.45
33,0,27,151.0,49.5,21.73,winter,22.0,27.4,-0.17
33,0,27,151.0,49.5,21.73,summer,21.8,72.5,-0.68
33,0,27,151.0,49.5,21.73,winter,29.0,19.3,1.58
33,0,27,151.0,49.5,21.73,summer,22.8,64.7,-0.38
33,0,27,151.0,49.5,21.73,winter,18.3,10.4,-1.21
33,0,27,151.0,49.5,21.73,summer,23.3,72.4,-0.16
33,0,27,151.0,49.5,21.73,winter,28.8,16.6,1.51
33,0,27,151.0,49.5,21.73,summer,29.2,68.5,1.83
33,0,27,151.0,49.5,21.73,winter,24.8,21.3,0.51
33,0,27,151.0,49.5,21.73,summer,21.8,74.7,-0.67
33,0,27,151.0,49.5,21.73,winter,23.9,15.4,0.23
33,0,27,151.0,49.5,21.73,summer,20.7,76.6,-1.05
33,0,27,151.0,49.5,21.73,winter,22.3,23.6,-0.12
33,0,27,151.0,49.5,21.73,summer,26.3,72.5,0.85
33,0,27,151.0,49.5,21.73,winter,28.5,24.8,1.5
33,0,27,151.0,49.5,21.73,summer,28.8,76.8,1.77
33,0,27,151.0,49.5,21.73,winter,28.8,18.2,1.52
33,0,27,151.0,49.5,21.73,summer,23.4,70.7,-0.14
33,0,27,151.0,49.5,21.73,winter,23.2,22.4,0.1
33,0,27,151.0,49.5,21.73,summer,19.0,64.7,-1.71
33,0,27,151.0,49.5,21.73,winter,21.7,14.8,-0.33
33,0,27,151.0,49.5,21.73,summer,19.6,69.4,-1.47
33,0,27,151.0,49.5,21.73,winter,28.8,11.2,1.45
33,0,27,151.0,49.5,21.73,summer,25.3,78.2,0.56
33,0,27,151.0,49.5,21.73,winter,27.8,13.8,1.22
33,0,27,151.0,49.5,21.73,summer,27.6,76.8,1.34
33,0,27,151.0,49.5,21.73,winter,24.2,29.6,0.41
33,0,27,151.0,49.5,21.73,summer,25.0,63.9,0.34
33,0,27,151.0,49.5,21.73,winter,18.4,26.9,-1.1
33,0,27,151.0,49.5,21.73,summer,29.8,60.4,1.96
33,0,27,151.0,49.5,21.73,winter,27.8,11.1,1.2
33,0,27,151.0,49.5,21.73,summer,21.3,60.3,-0.93
33,0,27,151.0,49.5,21.73,winter,28.9,28.8,1.65
33,0,27,151.0,49.5,21.73,summer,21.4,75.5,-0.8
33,0,27,151.0,49.5,21.73,winter,25.6,21.1,0.71
33,0,27,151.0,49.5,21.73,summer,28.5,75.9,1.65
33,0,27,151.0,49.5,21.73,winter,29.4,15.1,1.65
33,0,27,151.0,49.5,21.73,summer,19.5,60.1,-1.56
33,0,27,151.0,49.5,21.73,winter,27.5,11.4,1.12
33,0,27,151.0,49.5,21.73,summer,23.9,65.4,-0.01
33,0,27,151.0,49.5,21.73,winter,25.6,29.8,0.78
33,0,27,151.0,49.5,21.73,summer,23.4,69.4,-0.15
33,0,27,151.0,49.5,21.73,winter,19.8,15.8,-0.79
33,0,27,151.0,49.5,21.73,summer,21.7,63.0,-0.78
33,0,27,151.0,49.5,21.73,winter,26.6,18.9,0.95
33,0,27,151.0,49.5,21.73,summer,27.3,61.7,1.11
33,0,27,151.0,49.5,21.73,winter,22.7,27.6,0.01
33,0,27,151.0,49.5,21.73,summer,28.0,69.9,1.42
33,0,27,151.0,49.5,21.73,winter,25.4,28.1,0.72
33,0,27,151.0,49.5,21.73,summer,19.0,75.2,-1.65
33,0,27,151.0,49.5,21.73,winter,19.8,23.3,-0.75
33,0,27,151.0,49.5,21.73,summer,23.1,68.4,-0.26
33,0,27,151.0,49.5,21.73,winter,23.3,29.2,0.18
33,0,27,151.0,49.5,21.73,summer,29.3,69.4,1.87
33,0,27,151.0,49.5,21.73,winter,21.6,30.5,-0.25
33,0,27,151.0,49.5,21.73,summer,20.8,66.5,-1.07
33,0,27,151.0,49.5,21.73,winter,28.4,28.0,1.51
33,0,27,151.0,49.5,21.73,summer,23.2,75.9,-0.17
33,0,27,151.0,49.5,21.73,winter,18.6,30.8,-1.03
33,0,27,151.0,49.5,21.73,summer,26.8,75.8,1.06
33,0,27,151.0,49.5,21.73,winter,23.7,21.1,0.22
33,0,27,151.0,49.5,21.73,summer,26.1,63.4,0.71
33,0,27,151.0,49.5,21.73,winter,19.6,16.6,-0.84
33,0,27,151.0,49.5,21.73,summer,21.4,62.8,-0.88
33,0,27,151.0,49.5,21.73,winter,26.0,20.2,0.81
33,0,27,151.0,49.5,21.73,summer,22.2,61.1,-0.61
33,0,27,151.0,49.5,21.73,winter,26.8,29.9,1.1
33,0,27,151.0,49.5,21.73,summer,18.1,69.6,-2.0
33,0,27,151.0,49.5,21.73,winter,22.9,16.3,-0.01
33,0,27,151.0,49.5,21.73,summer,20.6,72.8,-1.1
33,0,27,151.0,49.5,21.73,winter,21.4,12.6,-0.41
33,0,27,151.0,49.5,21.73,summer,21.5,73.6,-0.78
33,0,27,151.0,49.5,21.73,winter,19.1,18.8,-0.96
34,1,22,170.83,75.44,25.85,summer,25.8,80.9,0.75
34,1,22,170.83,75.44,25.85,winter,25.0,26.5,0.6
34,1,22,170.83,75.44,25.85,summer,29.7,73.3,2.05
34,1,22,170.83,75.44,25.85,winter,29.7,28.3,1.86
34,1,22,170.83,75.44,25.85,summer,24.1,62.4,0.03
34,1,22,170.83,75.44,25.85,winter,28.3,27.6,1.48
34,1,22,170.83,75.44,25.85,summer,26.4,78.7,0.94
34,1,22,170.83,75.44,25.85,winter,27.7,10.6,1.17
34,1,22,170.83,75.44,25.85,summer,24.4,64.9,0.15
34,1,22,170.83,75.44,25.85,winter,25.2,13.7,0.55
34,1,22,170.83,75.44,25.85,summer,23.0,71.5,-0.27
34,1,22,170.83,75.44,25.85,winter,18.5,11.4,-1.16
34,1,22,170.83,75.44,25.85,summer,24.4,65.2,0.15
34,1,22,170.83,75.44,25.85,winter,18.5,13.6,-1.14
34,1,22,170.83,75.44,25.85,summer,27.0,73.3,1.1
34,1,22,170.83,75.44,25.85,winter,22.7,22.4,-0.02
34,1,22,170.83,75.44,25.85,summer,28.4,63.4,1.5
34,1,22,170.83,75.44,25.85,winter,19.5,20.8,-0.84
34,1,22,170.83,75.44,25.85,summer,25.1,76.2,0.47
34,1,22,170.83,75.44,25.85,winter,26.4,26.4,0.96
34,1,22,170.83,75.44,25.85,summer,27.7,71.8,1.33
34,1,22,170.83,75.44,25.85,winter,21.1,26.2,-0.41
34,1,22,170.83,75.44,25.85,summer,21.0,68.2,-0.99
34,1,22,170.83,75.44,25.85,winter,26.2,23.4,0.89
34,1,22,170.83,75.44,25.85,summer,18.1,61.9,-2.04
34,1,22,170.83,75.44,25.85,winter,24.7,12.3,0.41
34,1,22,170.83,75.44,25.85,summer,29.8,79.0,2.15
34,1,22,170.83,75.44,25.85,winter,23.6,25.5,0.23
34,1,22,170.83,75.44,25.85,summer,27.3,70.8,1.19
34,1,22,170.83,75.44,25.85,winter,19.1,19.8,-0.95
34,1,22,170.83,75.44,25.85,summer,18.9,79.1,-1.67
34,1,22,170.83,75.44,25.85,winter,28.2,28.0,1.45
34,1,22,170.83,75.44,25.85,summer,27.6,69.4,1.28
34,1,22,170.83,75.44,25.85,winter,20.3,27.2,-0.6
34,1,22,170.83,75.44,25.85,summer,26.4,65.4,0.83
34,1,22,170.83,75.44,25.85,winter,23.2,29.2,0.15
34,1,22,170.83,75.44,25.85,summer,18.0,78.1,-1.99
34,1,22,170.83,75.44,25.85,winter,21.5,20.7,-0.34
34,1,22,170.83,75.44,25.85,summer,23.9,61.5,-0.04
34,1,22,170.83,75.44,25.85,winter,25.3,16.6,0.6
34,1,22,170.83,75.44,25.85,summer,28.2,74.6,1.53
34,1,22,170.83,75.44,25.85,winter,23.0,12.8,-0.01
34,1,22,170.83,75.44,25.85,summer,20.5,64.7,-1.19
34,1,22,170.83,75.44,25.85,winter,20.2,15.2,-0.7
34,1,22,170.83,75.44,25.85,summer,28.6,69.3,1.62
34,1,22,170.83,75.44,25.85,winter,19.9,15.5,-0.77
34,1,22,170.83,75.44,25.85,summer,29.6,74.4,2.03
34,1,22,170.83,75.44,25.85,winter,29.1,24.0,1.66
34,1,22,170.83,75.44,25.85,summer,23.9,62.4,-0.03
34,1,22,170.83,75.44,25.85,winter,20.4,11.0,-0.67
34,1,22,170.83,75.44,25.85,summer,28.0,64.6,1.37
34,1,22,170.83,75.44,25.85,winter,25.0,20.2,0.55
34,1,22,170.83,75.44,25.85,summer,25.3,80.1,0.57
34,1,22,170.83,75.44,25.85,winter,21.3,30.1,-0.33
34,1,22,170.83,75.44,25.85,summer,27.2,76.0,1.2
34,1,22,170.83,75.44,25.85,winter,22.8,27.7,0.04
34,1,22,170.83,75.44,25.85,summer,26.9,72.4,1.06
34,1,22,170.83,75.44,25.85,winter,21.6,12.4,-0.37
34,1,22,170.83,75.44,25.85,summer,19.5,78.7,-1.46
34,1,22,170.83,75.44,25.85,winter,23.3,15.8,0.08
34,1,22,170.83,75.44,25.85,summer,25.0,76.2,0.44
34,1,22,170.83,75.44,25.85,winter,22.8,18.6,-0.02
34,1,22,170.83,75.44,25.85,summer,18.4,69.6,-1.89
34,1,22,170.83,75.44,25.85,winter,23.2,20.7,0.09
34,1,22,170.83,75.44,25.85,summer,25.4,63.7,0.48
34,1,22,170.83,75.44,25.85,winter,19.4,11.4,-0.92
34,1,22,170.83,75.44,25.85,summer,29.6,71.6,2.0
34,1,22,170.83,75.44,25.85,winter,18.1,20.0,-1.22
34,1,22,170.83,75.44,25.85,summer,20.6,80.8,-1.06
34,1,22,170.83,75.44,25.85,winter,29.8,29.7,1.9
34,1,22,170.83,75.44,25.85,summer,18.9,62.2,-1.76
34,1,22,170.83,75.44,25.85,winter,20.9,13.9,-0.53
34,1,22,170.83,75.44,25.85,summer,23.4,66.6,-0.17
34,1,22,170.83,75.44,25.85,winter,25.3,22.6,0.65
34,1,22,170.83,75.44,25.85,summer,20.7,74.8,-1.06
34,1,22,170.83,75.44,25.85,winter,20.0,22.7,-0.71
34,1,22,170.83,75.44,25.85,summer,19.1,68.2,-1.66
34,1,22,170.83,75.44,25.85,winter,22.8,21.4,-0.0
34,1,22,170.83,75.44,25.85,summer,25.1,73.0,0.45
34,1,22,170.83,75.44,25.85,winter,21.6,22.4,-0.3
34,1,22,170.83,75.44,25.85,summer,23.6,70.9,-0.07
34,1,22,170.83,75.44,25.85,winter,20.6,15.9,-0.59
34,1,22,170.83,75.44,25.85,summer,28.6,63.4,1.57
34,1,22,170.83,75.44,25.85,winter,24.0,25.8,0.33
34,1,22,170.83,75.44,25.85,summer,24.0,76.4,0.1
34,1,22,170.83,75.44,25.85,winter,24.0,21.8,0.31
34,1,22,170.83,75.44,25.85,summer,22.3,71.5,-0.51
34,1,22,170.83,75.44,25.85,winter,25.7,13.1,0.68
34,1,22,170.83,75.44,25.85,summer,22.2,67.2,-0.57
34,1,22,170.83,75.44,25.85,winter,24.4,27.1,0.45
34,1,22,170.83,75.44,25.85,summer,26.7,72.8,1.0
34,1,22,170.83,75.44,25.85,winter,26.8,11.2,0.94
34,1,22,170.83,75.44,25.85,summer,23.2,70.0,-0.21
34,1,22,170.83,75.44,25.85,winter,23.5,27.7,0.22
34,1,22,170.83,75.44,25.85,summer,28.7,63.1,1.6
34,1,22,170.83,75.44,25.85,winter,23.4,30.4,0.21
34,1,22,170.83,75.44,25.85,summer,24.0,68.4,0.04
34,1,22,170.83,75.44,25.85,winter,27.2,20.4,1.12
34,1,22,170.83,75.44,25.85,summer,23.4,77.2,-0.1
34,1,22,170.83,75.44,25.85,winter,23.3,26.3,0.16
35,0,28,162.6,54.9,20.78,summer,28.9,68.3,1.72
35,0,28,162.6,54.9,20.78,winter,27.1,28.3,1.17
35,0,28,162.6,54.9,20.78,summer,19.7,75.1,-1.41
35,0,28,162.6,54.9,20.78,winter,26.4,27.1,0.97
35,0,28,162.6,54.9,20.78,summer,24.4,70.2,0.19
35,0,28,162.6,54.9,20.78,winter,28.7,13.7,1.45
35,0,28,162.6,54.9,20.78,summer,23.1,62.3,-0.3
35,0,28,162.6,54.9,20.78,winter,18.3,12.3,-1.2
35,0,28,162.6,54.9,20.78,summer,19.8,69.7,-1.4
35,0,28,162.6,54.9,20.78,winter,24.0,20.9,0.3
35,0,28,162.6,54.9,20.78,summer,22.1,61.0,-0.65
35,0,28,162.6,54.9,20.78,winter,19.5,26.0,-0.82
35,0,28,162.6,54.9,20.78,summer,24.9,66.9,0.33
35,0,28,162.6,54.9,20.78,winter,18.1,27.1,-1.18
35,0,28,162.6,54.9,20.78,summer,29.6,76.9,2.05
35,0,28,162.6,54.9,20.78,winter,18.4,25.4,-1.11
35,0,28,162.6,54.9,20.78,summer,24.2,68.0,0.11
35,0,28,162.6,54.9,20.78,winter,29.5,12.3,1.65
35,0,28,162.6,54.9,20.78,summer,18.2,72.3,-1.95
